290	51	2
291	19	101
292	85	781
292	13	303
292	58	1
293	53	123
293	85	13
294	13	53
295	25	314
295	85	185
296	13	46
296	85	9
297	72	259
298	85	20
298	5	20
298	19	10
299	13	170
299	76	27
299	75	3
300	19	54
300	43	11
301	7	27
301	71	5
302	45	130
303	44	72
303	13	6
303	29	1
304	72	451
304	13	20
304	85	7
305	73	182
305	85	26
306	44	68
307	22	1252
307	13	100
307	85	71
307	19	1
308	13	476
308	85	68
309	84	127
309	71	1
310	15	972
310	13	431
310	85	82
311	29	1902
311	9	398
311	70	267
311	13	66
312	13	723
312	85	98
313	85	218
313	9	41
313	66	31
314	72	9
314	64	6
315	13	746
315	85	163
315	83	8
316	85	55
316	19	30
316	13	29
316	9	2
317	44	49
317	76	1
318	13	68
319	54	17
319	59	1
319	53	1
320	54	17
320	73	1
320	23	1
321	87	1558
322	87	2576
323	87	101
324	8	878
325	29	224
325	70	185
325	13	185
325	76	85
326	29	233
326	70	185
327	24	435
327	69	245
327	8	171
327	63	10
328	81	406
329	69	25
329	8	15
330	56	58
330	64	15
331	8	376
331	47	95
332	8	498
332	56	112
332	24	73
332	81	67
332	45	16
332	72	2
333	81	27
334	70	227
334	67	210
334	9	16
335	13	30
335	70	19
335	47	7
336	81	41
337	81	68
337	43	1
338	81	40
339	81	5
339	8	5
339	69	1
340	47	18
341	12	552
341	47	381
341	70	257
341	8	140
341	9	115
341	45	79
341	60	1
342	47	337
342	9	265
342	13	206
342	70	26
343	53	68
344	47	223
344	24	172
344	17	13
344	56	1
345	12	17
345	56	14
345	8	2
346	81	27
346	33	1
347	31	700
347	47	223
347	9	116
347	24	17
348	67	84
348	70	10
349	67	206
349	70	198
349	31	53
349	9	17
350	43	31
350	56	17
350	82	3
350	23	3
351	70	287
352	8	12
353	8	188
354	77	319
355	8	539
355	85	10
355	33	1
356	24	179
357	8	367
358	12	362
358	70	259
358	24	73
358	45	25
358	9	25
359	1	112
360	31	84
360	67	23
360	73	1
361	67	18
361	31	7
362	67	59
362	45	13
363	67	90
364	67	42
364	38	15
365	67	42
366	31	67
366	1	3
367	67	28
367	31	16
367	38	13
368	67	40
369	67	45
369	10	14
370	67	40
370	31	8
370	9	8
371	67	77
371	31	42
371	9	38
371	3	1
372	1	54
372	9	15
372	67	9
373	67	71
373	9	12
373	66	2
374	67	66
374	45	16
374	57	1
375	64	23
375	67	18
375	42	4
375	10	1
376	31	286
376	70	41
377	31	21
378	42	1953
379	9	315
379	70	304
379	24	163
380	84	527
380	42	17
381	84	189
382	84	205
383	84	77
384	53	27
384	84	14
385	84	113
386	37	773
386	74	270
386	50	238
386	70	165
387	27	34
387	39	17
388	25	23
388	2	11
388	47	4
389	47	5
389	71	2
390	39	67
390	8	25
390	9	23
390	83	11
390	79	11
390	53	6
391	50	581
391	9	254
392	42	1763
393	37	221
393	24	70
393	42	45
394	77	5
394	33	1
395	2	57
395	6	10
396	2	31
396	6	6
397	45	23
397	6	9
398	81	43
398	2	7
398	36	1
399	24	378
399	69	132
399	2	72
399	45	19
399	81	15
399	34	5
399	46	1
400	14	68
400	21	1
401	49	128
401	52	1
402	14	59
403	14	699
403	50	2
403	13	2
403	15	1
404	14	110
405	49	75
405	40	62
405	9	31
406	14	52
407	14	55
408	49	8
408	14	3
409	46	183
409	14	8
409	18	2
409	19	1
410	70	4
410	2	4
410	24	1
411	69	39
411	2	19
411	43	2
412	24	31
412	33	22
412	34	21
412	69	8
412	44	3
413	9	303
413	70	25
414	49	3395
414	77	265
414	68	2
415	45	55
415	6	14
416	9	312
416	70	33
417	46	114
417	45	32
417	81	13
418	2	119
418	6	21
418	43	8
419	49	127
419	87	1
419	6	1
420	2	675
420	77	595
420	24	213
420	49	36
420	79	31
421	49	118
421	75	66
421	77	61
422	2	1518
422	70	358
422	24	281
422	43	5
423	74	441
423	34	19
424	50	589
424	9	256
425	82	359
425	89	37
425	65	1
426	6	2183
426	89	32
427	82	2974
427	89	110
428	6	624
428	63	13
429	7	104
429	6	44
429	82	33
430	89	2469
430	66	1
431	67	8
431	6	7
431	20	2
432	6	1076
432	43	30
432	89	8
433	82	326
433	78	84
433	43	35
433	6	21
433	17	2
434	82	216
434	32	193
434	62	8
435	68	193
435	82	12
436	53	5
436	52	4
437	52	2532
437	32	4
437	43	1
438	77	18
438	66	1
438	51	1
439	74	1306
439	77	278
439	37	183
440	45	20
441	24	281
441	53	71
441	64	53
442	24	368
442	71	150
442	69	144
442	12	40
442	33	32
442	7	3
442	88	2
443	37	1222
443	70	29
443	88	1
444	9	7
444	66	2
445	70	12
446	26	2764
446	24	349
446	42	51
446	70	1
447	74	112
447	34	36
448	53	77
449	39	17
449	79	1
449	71	1
449	57	1
449	24	1
450	57	39
450	39	12
450	54	8
451	73	200
451	57	47
452	39	20
453	39	28
453	34	12
454	39	33
454	57	16
454	79	14
454	8	12
454	69	11
455	39	43
455	87	1
456	39	41
457	39	25
458	39	51
458	63	11
459	39	20
459	34	8
460	39	20
461	39	36
462	39	33
462	34	12
463	39	26
464	54	331
464	78	1
465	39	5
465	53	4
466	39	23
466	54	8
467	53	7
467	39	2
468	16	81
468	57	7
469	84	129
470	53	46
470	16	3
470	40	1
471	39	8
472	23	142
473	57	75
474	57	30
475	23	6
475	83	2
476	23	592
477	3	181
477	62	22
478	23	147
479	16	4647
480	39	20
480	82	1
481	57	1070
482	39	80
482	7	29
482	42	7
482	18	7
483	23	142
484	16	151
484	66	86
484	49	1
485	39	29
485	71	4
486	23	95
487	23	154
488	3	175
488	62	22
489	23	118
490	39	88
491	23	65
492	39	89
493	23	123
494	39	18
495	39	49
496	57	638
497	57	452
498	3	510
499	3	383
500	3	28
500	39	13
500	42	7
501	39	24
502	23	117
503	78	127
503	39	40
504	23	91
504	80	1
505	39	47
505	26	1
506	39	55
507	9	80
507	39	61
508	39	36
509	23	1189
509	3	25
510	39	18
511	7	38
511	39	21
512	3	83
513	3	406
514	16	60
515	53	5
515	39	4
516	74	1058
516	24	175
516	70	27
516	77	1
517	48	210
517	78	108
518	48	134
519	48	187
519	67	1
519	50	1
520	48	298
521	48	446
522	73	422
522	48	371
522	9	10
523	19	30
523	18	13
523	38	2
524	58	6478
524	24	470
524	2	2
524	42	1
525	60	4194
525	9	20
525	76	1
526	48	381
526	55	209
527	48	220
527	88	16
527	51	1
527	7	1
528	48	850
528	73	64
528	9	6
528	60	2
528	19	1
529	48	178
529	53	3
530	48	2057
530	55	5
531	18	1015
531	48	562
531	16	30
531	44	1
532	18	216
532	19	16
533	31	608
533	9	153
534	9	195
534	12	141
534	31	137
534	70	10
534	6	2
534	13	1
535	48	895
535	57	16
536	55	183
537	73	388
537	10	10
538	51	395
538	9	16
538	60	1
539	21	191
539	5	77
539	10	53
539	81	31
540	55	225
541	53	8
541	35	3
541	87	1
541	51	1
542	73	146
543	68	512
544	5	1003
544	24	994
544	9	28
544	71	23
545	21	914
545	7	47
546	73	53
546	55	3
547	73	270
547	78	37
548	14	51
548	80	3
549	14	1006
550	24	107
550	14	82
550	55	5
551	35	32
552	14	67
553	55	14
553	14	12
554	35	149
555	35	47
555	89	1
556	14	118
557	55	728
558	66	755
558	71	2
558	19	2
559	7	70
559	19	26
559	85	19
560	88	585
560	73	3
561	78	215
562	66	135
562	7	17
562	78	14
563	78	13
564	78	460
564	12	20
564	61	1
565	78	259
565	57	21
566	66	12
566	11	9
567	78	15
568	66	15
568	41	1
569	9	272
569	13	40
570	53	51
570	8	2
571	73	107
572	85	169
572	13	68
573	19	147
573	85	34
573	9	26
573	65	24
574	69	1198
575	85	56
575	19	26
575	13	17
576	85	145
576	9	7
577	38	318
577	70	160
577	9	76
577	24	65
578	38	39
578	72	22
578	19	16
578	42	13
578	65	5
578	9	5
579	19	387
579	70	109
579	9	83
579	65	73
579	38	5
580	85	98
580	39	2
581	9	28
581	65	19
581	6	4
581	48	1
582	77	192
582	70	134
582	5	1
583	85	106
583	13	70
583	15	15
584	13	41
584	9	16
584	85	7
585	19	46
585	85	25
585	43	4
586	21	189
587	78	127
587	22	1
588	70	6
588	10	3
589	73	111
590	7	42
591	38	85
591	13	32
591	8	24
591	66	11
591	12	1
592	51	2056
592	55	1
593	17	202
593	60	160
593	57	47
593	66	1
594	11	4214
594	24	770
594	70	387
594	9	7
594	79	1
595	73	160
595	57	14
596	46	147
596	9	25
596	68	1
597	10	2458
597	21	182
597	51	3
598	60	19
598	3	1
599	7	56
600	73	10
600	48	7
601	7	169
602	64	57
602	19	37
602	6	15
603	7	65
603	71	3
604	7	75
605	7	154
605	79	25
605	9	25
605	53	19
605	1	7
606	21	18
606	81	13
606	69	13
607	7	65
608	7	69
608	66	22
608	14	1
609	21	44
609	81	20
609	71	5
610	73	50
610	45	3
610	64	1
611	67	6
611	88	1
611	43	1
612	7	6
613	7	16
613	71	2
614	7	6
615	73	29
615	7	4
616	7	8
616	71	3
617	21	5
617	65	1
618	85	7
618	64	7
618	7	4
619	66	22
620	7	9
620	33	1
621	7	7
622	21	45
623	87	6
623	3	6
624	7	10
625	7	7
626	3	3
626	44	1
627	9	9
627	65	5
628	23	26
629	3	4
630	21	29
631	73	34
632	73	6
632	45	2
633	55	15
634	73	10
635	16	73
636	16	10
637	7	3
638	12	11
639	73	12
640	61	5
640	41	4
640	38	4
640	13	3
641	73	18
642	73	21
643	88	21
644	57	87
644	10	28
644	60	20
644	73	7
645	66	26
645	14	1
646	16	11
647	5	25
648	41	15
649	73	9
649	41	1
650	73	5
651	55	10
652	73	8
653	73	6
654	45	21
654	72	20
655	79	147
656	79	53
657	64	149
658	63	1306
659	38	29
659	86	10
659	11	1
660	62	1573
661	45	357
662	45	121
662	81	12
663	64	101
663	74	3
663	47	1
664	64	55
664	36	2
665	53	7
666	81	273
666	74	1
667	45	151
667	65	1
668	9	103
668	1	33
669	36	929
669	90	65
669	9	1
670	42	131
670	6	38
670	82	1
671	9	168
671	87	5
671	74	5
672	79	277
672	10	1
673	56	61
673	31	9
674	17	21
674	2	12
674	9	6
675	31	27
675	64	15
676	36	28
676	43	4
677	53	66
678	1	20
678	82	8
678	13	5
678	51	2
678	38	1
679	79	47
680	45	92
681	75	230
681	60	2
682	44	466
682	9	145
682	70	38
682	11	1
683	53	70
684	45	52
684	26	10
684	53	6
684	1	3
685	64	33
685	36	2
686	90	88
686	58	1
686	32	1
687	64	50
688	62	276
688	34	161
689	45	140
689	34	1
690	32	2033
691	79	388
692	56	75
692	64	69
692	36	6
693	65	1106
693	13	2
693	59	1
694	56	64
695	12	154
695	9	40
696	69	139
697	59	82
697	4	57
697	15	25
697	77	1
697	8	1
698	20	23
699	4	39
699	65	15
700	20	23
700	2	1
701	20	31
702	20	21
702	80	1
703	20	26
704	61	127
704	20	28
705	20	64
706	20	26
707	61	42
708	20	40
708	67	1
709	4	2
709	3	1
710	20	26
711	20	31
712	61	45
712	20	14
712	42	2
713	20	24
714	61	64
715	4	477
715	61	151
716	4	146
716	20	28
716	62	21
717	20	23
718	54	331
718	4	1
719	20	22
720	20	26
721	20	42
722	20	19
723	20	56
724	20	22
725	19	27
725	4	12
726	20	23
727	61	323
727	19	1
728	20	58
729	20	30
729	28	2
729	79	1
730	20	78
731	20	107
732	20	88
733	20	26
734	20	23
735	61	75
735	59	4
735	76	1
736	61	110
736	20	33
737	20	67
738	20	81
738	70	1
739	61	136
739	20	18
740	20	22
741	20	23
742	61	61
742	20	25
742	69	1
743	20	48
744	61	149
745	20	26
746	20	22
746	32	5
746	83	4
746	39	1
747	20	34
748	20	27
749	20	21
750	84	126
750	61	3
751	61	289
752	20	20
752	34	3
753	61	47
754	20	22
755	61	240
756	20	58
757	20	55
